date,vov_30,vov_60,vov_90,vov_180
2016-09-08,85.57,80.43,75.84,62.88
2016-09-09,110.02,93.08,82.8,66.59
2016-09-12,99.53,85.48,77.85,64.7
2016-09-13,110.02,91.94,81.49,65.98
2016-09-14,113.15,92.32,81.85,66.99
2016-09-15,109.27,90.25,80.36,65.73
2016-09-16,102.59,86.5,77.71,64.98
2016-09-19,101.58,87.73,78.85,66.03
2016-09-20,101.98,87.44,78.4,66.17
2016-09-21,92.59,82.93,75.45,64.68
2016-09-22,89.22,80.9,75.17,59.77
2016-09-23,90.4,81.99,75.35,60.45
2016-09-26,96.24,84.97,77.39,61.51
2016-09-27,88.94,80.97,74.83,61.01
2016-09-28,87.55,80.83,75.04,60.98
2016-09-29,93.78,85.02,76.72,62.09
2016-09-30,91.42,83.23,76.32,61.26
2016-10-03,91.51,82.39,74.74,61.27
2016-10-04,89.94,81.79,74.38,61.32
2016-10-05,89.88,82.05,73.95,61.2
2016-10-06,89.86,82.35,74.23,61.13
2016-10-07,90.86,82.2,74.04,61.25
2016-10-10,90.66,80.26,72.56,61.01
2016-10-11,95.43,83.07,74.72,62.2
2016-10-12,102.02,81.81,73.58,60.96
2016-10-13,103.4,83.04,74.81,62.74
2016-10-14,101.01,83.04,74.58,62.99
2016-10-17,99.34,81.79,73.7,62.27
2016-10-18,96.87,79.68,74.28,64.14
2016-10-19,93.9,78.98,73.36,63.82
2016-10-20,89.72,77.64,72.83,60.9
2016-10-21,87.34,76.53,71.87,61.6
2016-10-24,85.81,75.22,71.52,62.35
2016-10-25,86.23,75.32,71.42,62.57
2016-10-26,86.9,75.71,71.34,61.46
2016-10-27,91.21,78.27,73.04,62.55
2016-10-28,99.44,80.21,73.16,62.73
2016-10-31,102.82,81.54,73.26,63.08
2016-11-01,108.26,85.89,76.38,63.94
2016-11-02,112.39,88.33,77.14,64.98
2016-11-03,120.24,91.7,79.21,65.84
2016-11-04,120.23,92.87,78.68,65.63
2016-11-07,107.84,83.47,72.74,64.94
2016-11-08,108.67,85.65,74.72,64.51
2016-11-09,96.14,77.04,70.53,62.69
2016-11-10,102.67,81.17,73.97,63.02
2016-11-11,97.22,78.21,72.9,64.1
2016-11-14,98.22,78.22,72.52,64.36
2016-11-15,91.77,74.4,71.33,63.77
2016-11-16,92.45,76.08,70.59,64.06
2016-11-17,87.58,73.48,70.94,61.34
2016-11-18,86.4,74.67,71.26,61.78
2016-11-21,80.75,72.58,70.56,60.82
2016-11-22,83.4,73.58,70.48,61.84
2016-11-23,82.45,74.12,71.01,61.28
2016-11-25,82.65,74.01,71.05,61.73
2016-11-28,86.17,75.9,71.79,62.47
2016-11-29,86.28,76.13,72.6,62.95
2016-11-30,88.99,77.05,72.95,62.84
2016-12-01,97.79,82.78,77.07,64.79
2016-12-02,98.07,82.39,75.97,65.46
2016-12-05,88.88,79.63,74.87,65.31
2016-12-06,88.12,78.93,74.26,65.55
2016-12-07,89.11,79.62,74.66,65.26
2016-12-08,91.27,80.52,74.89,64.65
2016-12-09,89.4,80.01,74.8,65.02
2016-12-12,91.87,79.74,74.37,64.51
2016-12-13,93.32,81.41,74.68,64.72
2016-12-14,96.82,79.92,74.64,64.53
2016-12-15,93.08,79.62,73.98,64.65
2016-12-16,93.79,80.14,74.16,65.21
2016-12-19,90.51,77.86,73.07,64.26
2016-12-20,88.26,77.6,73.32,65.48
2016-12-21,87.97,78.36,74.85,67.18
2016-12-22,89.72,78.98,74.52,61.18
2016-12-23,87.64,78.48,74.14,61.45
2016-12-27,86.37,77.91,73.31,62.57
2016-12-28,89.17,78.58,74.41,62.86
2016-12-29,88.87,79.15,74.81,63.64
2016-12-30,91.6,80.62,75.43,63.55
2017-01-03,85.37,79.09,74.33,64.52
2017-01-04,82.27,75.45,71.97,63.06
2017-01-05,81.33,75.06,71.99,63.98
2017-01-06,80.59,75.33,71.87,63.18
2017-01-09,83.47,75.3,71.88,63.8
2017-01-10,86.36,76.61,72.83,64.48
2017-01-11,86.72,75.87,72.29,63.7
2017-01-12,90.44,78.32,74.02,64.24
2017-01-13,92.9,79.93,75.13,65.69
2017-01-17,92.39,81.78,76.39,66.72
2017-01-18,87.06,79.61,74.75,64.92
2017-01-19,86.84,79.62,74.4,62.27
2017-01-20,83.63,78.17,73.56,61.69
2017-01-23,84.51,77.42,73.05,61.6
2017-01-24,79.05,72.3,70.32,61.91
2017-01-25,78.66,71.78,69.25,61.48
2017-01-26,79.65,72.65,70.26,62.07
2017-01-27,83.63,75.49,72.48,64.34
2017-01-30,92.04,80.45,74.6,64.56
2017-01-31,89.83,79.05,73.86,64.07
2017-02-01,87.75,77.88,73.03,64.82
2017-02-02,89.73,79.25,73.97,64.74
2017-02-03,88.97,80.68,74.86,64.27
2017-02-06,90.02,79.85,74.81,64.78
2017-02-07,89.61,80.26,75.36,65.75
2017-02-08,94.58,79.62,75.39,65.49
2017-02-09,89.59,77.74,74.77,65.35
2017-02-10,85.77,75.19,75.01,65.55
2017-02-13,80.84,73.85,73.43,65.66
2017-02-14,78.35,71.16,72.17,64.58
2017-02-15,81.12,71.68,71.43,64.08
2017-02-16,79.66,72.55,71.36,61.6
2017-02-17,81.25,72.76,73.85,62.75
2017-02-21,82.45,74.89,75.3,62.89
2017-02-22,81.53,76.93,76.82,63.68
2017-02-23,82.2,79.92,78.85,64.99
2017-02-24,83.31,84.11,81.87,65.78
2017-02-27,85.69,85.2,82.43,65.67
2017-02-28,88.08,86.2,83.2,65.17
2017-03-01,84.03,83.17,79.97,66.07
2017-03-02,83.61,83.16,79.81,64.97
2017-03-03,81.19,80.64,77.56,65.24
2017-03-06,81.44,80.17,77.0,63.72
2017-03-07,81.43,80.07,76.36,64.31
2017-03-08,82.5,79.5,75.37,64.11
2017-03-09,83.64,80.39,76.16,64.56
2017-03-10,80.27,78.98,75.0,65.42
2017-03-13,81.57,78.4,75.27,65.52
2017-03-14,85.88,80.43,76.28,65.36
2017-03-15,80.76,78.88,75.27,66.41
2017-03-16,75.96,77.41,73.95,64.77
2017-03-17,78.66,75.82,73.42,65.26
2017-03-20,77.16,76.3,74.35,66.13
2017-03-21,83.02,79.44,76.0,67.34
2017-03-22,83.8,79.27,74.38,67.09
2017-03-23,88.93,80.29,75.48,61.83
2017-03-24,89.74,81.55,75.54,62.56
2017-03-27,84.86,76.88,73.93,62.37
2017-03-28,79.27,74.28,71.5,62.72
2017-03-29,78.26,71.03,68.9,60.95
2017-03-30,77.87,72.16,69.65,62.27
2017-03-31,78.31,71.96,69.17,61.42
2017-04-03,82.96,73.32,69.46,61.14
2017-04-04,79.67,71.12,68.12,59.89
2017-04-05,86.59,74.96,69.43,59.4
2017-04-06,83.91,73.57,68.46,59.06
2017-04-07,89.39,76.28,70.16,59.57
2017-04-10,97.9,78.97,71.03,60.33
2017-04-11,103.74,84.73,75.12,61.85
2017-04-12,111.53,84.65,74.6,61.99
2017-04-13,115.54,86.3,75.72,62.51
2017-04-17,101.49,79.33,72.74,61.37
2017-04-18,99.52,80.5,72.64,62.05
2017-04-19,97.89,78.19,71.47,61.46
2017-04-20,94.53,74.97,68.89,57.5
2017-04-21,95.41,73.58,68.7,57.68
2017-04-24,78.17,65.34,63.92,56.43
2017-04-25,75.64,65.43,63.78,56.27
2017-04-26,76.64,65.85,64.15,57.1
2017-04-27,76.66,67.01,64.64,57.81
2017-04-28,77.09,68.41,65.96,58.0
2017-05-01,78.33,66.7,66.06,59.07
2017-05-02,79.33,68.24,66.16,60.05
2017-05-03,78.77,69.25,67.12,60.45
2017-05-04,78.0,68.97,67.2,60.47
2017-05-05,80.65,69.16,67.37,60.52
2017-05-08,81.38,70.98,68.07,61.11
2017-05-09,83.63,72.41,70.14,62.52
2017-05-10,87.49,73.4,70.9,62.71
2017-05-11,86.51,72.91,70.02,62.85
2017-05-12,82.5,73.31,70.5,63.34
2017-05-15,79.53,71.3,69.63,63.09
2017-05-16,76.76,69.95,70.02,64.27
2017-05-17,111.48,85.09,76.68,65.55
2017-05-18,104.12,82.14,75.45,62.08
2017-05-19,87.21,74.53,72.08,62.33
2017-05-22,83.47,73.04,70.91,62.11
2017-05-23,84.19,72.56,69.76,62.66
2017-05-24,81.91,70.66,68.99,61.55
2017-05-25,82.2,72.75,68.89,62.44
2017-05-26,81.81,72.6,69.86,62.36
2017-05-30,84.3,72.32,68.76,62.5
2017-05-31,84.52,72.65,69.94,62.93
2017-06-01,83.83,71.86,69.46,63.04
2017-06-02,83.62,72.74,69.99,64.18
2017-06-05,86.08,72.85,70.04,64.52
2017-06-06,89.15,74.88,71.19,64.41
2017-06-07,88.22,76.01,71.34,65.5
2017-06-08,83.28,73.09,69.43,64.56
2017-06-09,87.41,72.95,69.69,64.02
2017-06-12,91.21,75.83,70.63,65.21
2017-06-13,86.66,74.55,69.89,65.19
2017-06-14,89.97,73.34,69.85,65.68
2017-06-15,89.95,73.95,70.49,64.94
2017-06-16,87.0,73.48,69.49,64.76
2017-06-19,85.27,71.17,68.57,65.19
2017-06-20,89.19,73.77,69.55,66.02
2017-06-21,88.07,73.29,68.31,66.22
2017-06-22,86.38,72.55,69.87,62.61
2017-06-23,84.52,71.1,69.45,62.43
2017-06-26,81.94,71.32,68.79,63.18
2017-06-27,87.3,75.42,71.17,63.92
2017-06-28,84.24,72.88,68.85,62.47
2017-06-29,93.78,78.78,73.4,63.41
2017-06-30,90.43,75.82,70.69,61.62
2017-07-03,93.31,76.67,72.0,62.54
2017-07-05,91.98,76.1,71.49,63.08
2017-07-06,100.21,80.76,74.53,63.13
2017-07-07,92.5,77.52,73.15,63.64
2017-07-10,89.69,75.75,71.1,63.34
2017-07-11,88.23,73.38,70.32,62.6
2017-07-12,88.19,71.83,69.37,62.44
2017-07-13,85.68,71.45,69.79,62.22
2017-07-14,82.2,69.55,68.66,62.77
2017-07-17,80.27,69.13,66.87,62.61
2017-07-18,79.14,68.33,67.62,62.19
2017-07-19,77.96,66.82,66.69,63.1
2017-07-20,76.26,65.29,65.85,60.73
2017-07-21,77.86,66.2,65.82,60.56
2017-07-24,78.24,66.2,64.76,59.33
2017-07-25,79.17,67.79,66.64,59.46
2017-07-26,82.34,68.03,67.15,60.77
2017-07-27,86.87,71.86,69.12,60.72
2017-07-28,87.2,74.57,70.95,61.51
2017-07-31,86.76,74.4,70.53,62.71
2017-08-01,84.55,71.15,67.66,61.34
2017-08-02,86.89,73.37,68.47,61.06
2017-08-03,87.66,75.58,70.24,62.41
2017-08-04,87.39,74.55,70.21,61.81
2017-08-07,90.01,76.87,71.34,63.89
2017-08-08,98.68,81.07,74.92,64.14
2017-08-09,106.77,82.68,74.95,64.5
2017-08-10,135.32,96.38,82.42,67.13
2017-08-11,127.43,95.83,82.8,68.26
2017-08-14,100.6,81.0,74.29,65.07
2017-08-15,96.71,80.73,74.19,64.79
2017-08-16,94.82,81.43,73.92,65.16
2017-08-17,117.77,94.05,81.96,66.01
2017-08-18,114.39,92.02,80.05,64.05
2017-08-21,101.39,89.08,79.45,65.32
2017-08-22,92.7,84.38,75.51,63.58
2017-08-23,98.96,85.31,76.11,63.64
2017-08-24,100.26,88.4,78.54,64.88
2017-08-25,95.53,86.59,76.92,65.13
2017-08-28,96.42,86.71,77.6,65.11
2017-08-29,98.79,87.71,77.76,65.2
2017-08-30,98.9,87.37,76.58,65.3
2017-08-31,94.86,85.79,76.36,65.84
2017-09-01,93.6,84.13,75.45,64.85
2017-09-05,102.66,88.1,77.84,66.35
2017-09-06,99.61,86.44,77.26,66.34
2017-09-07,96.29,85.0,76.96,65.93
2017-09-08,100.12,85.82,78.37,68.14
2017-09-11,93.66,83.95,76.33,66.25
2017-09-12,92.39,81.24,75.79,66.56
2017-09-13,90.89,77.98,73.85,65.94
2017-09-14,92.09,79.2,73.48,65.41
2017-09-15,90.63,77.46,73.42,66.63
2017-09-18,90.46,76.36,70.32,66.87
2017-09-19,91.22,77.53,73.32,66.76
2017-09-20,90.91,77.45,73.0,67.08
2017-09-21,92.32,79.22,74.32,63.92
2017-09-22,93.29,80.6,74.89,63.82
2017-09-25,96.4,80.1,74.78,64.35
2017-09-26,94.81,80.62,75.36,64.37
2017-09-27,95.36,81.2,75.2,63.34
2017-09-28,94.1,80.05,75.24,63.89
2017-09-29,93.14,79.61,74.64,64.24
2017-10-02,92.48,79.66,74.39,63.68
2017-10-03,91.59,79.38,73.83,65.45
2017-10-04,92.12,79.87,74.84,65.49
2017-10-05,91.79,79.81,74.61,65.89
2017-10-06,97.09,82.56,76.21,65.49
2017-10-09,101.83,84.91,77.66,66.48
2017-10-10,97.33,82.44,77.15,66.29
2017-10-11,99.22,81.72,76.05,67.2
2017-10-12,97.77,80.79,75.86,67.46
2017-10-13,97.8,80.97,75.32,66.19
2017-10-16,97.65,79.6,75.76,66.89
2017-10-17,98.74,82.33,76.06,68.07
2017-10-18,94.34,82.02,75.97,68.78
2017-10-19,93.33,81.08,74.69,65.37
2017-10-20,90.53,80.15,74.7,65.57
2017-10-23,97.09,80.67,76.37,66.15
2017-10-24,98.43,81.59,76.25,67.3
2017-10-25,100.16,83.73,77.03,68.1
2017-10-26,97.73,82.73,75.7,68.04
2017-10-27,92.78,80.46,74.31,67.24
2017-10-30,95.19,81.17,74.98,66.94
2017-10-31,92.01,79.85,74.78,67.78
2017-11-01,92.0,79.5,74.84,67.69
2017-11-02,91.48,80.01,74.55,67.44
2017-11-03,89.68,79.02,74.75,68.25
2017-11-06,91.25,80.41,75.46,68.77
2017-11-07,93.45,82.08,77.1,69.87
2017-11-08,97.74,81.98,77.34,69.82
2017-11-09,98.82,82.05,77.24,70.86
2017-11-10,104.76,85.84,79.86,71.26
2017-11-13,106.3,88.02,81.14,72.21
2017-11-14,103.18,86.47,81.14,73.38
2017-11-15,106.27,91.86,84.35,75.25
2017-11-16,100.15,88.78,81.61,71.31
2017-11-17,97.12,87.37,80.63,70.55
2017-11-20,93.76,83.78,79.35,69.27
2017-11-21,89.27,80.83,77.04,69.28
2017-11-22,86.42,77.38,75.27,69.65
2017-11-24,86.32,76.66,75.82,69.7
2017-11-27,86.58,77.83,75.13,69.27
2017-11-28,85.73,76.18,74.42,69.03
2017-11-29,89.57,77.29,75.83,70.86
2017-11-30,89.94,76.46,75.14,70.06
2017-12-01,95.03,79.21,75.94,69.95
2017-12-04,97.57,79.75,76.71,70.66
2017-12-05,97.95,80.39,77.56,69.75
2017-12-06,98.17,82.41,79.07,70.95
2017-12-07,95.83,81.52,78.4,70.32
2017-12-08,91.89,78.76,76.57,69.3
2017-12-11,92.06,79.11,76.48,70.29
2017-12-12,93.27,80.01,76.22,69.29
2017-12-13,95.56,80.1,76.96,69.69
2017-12-14,96.07,79.62,78.05,70.45
2017-12-15,92.2,78.6,75.93,70.35
2017-12-18,90.64,78.09,76.15,69.96
2017-12-19,93.58,79.88,76.89,69.54
2017-12-20,92.86,81.58,78.07,70.97
2017-12-21,92.21,81.59,77.97,66.62
2017-12-22,94.9,82.56,79.08,66.79
2017-12-26,97.56,82.83,77.82,67.33
2017-12-27,97.08,83.7,78.81,67.0
2017-12-28,97.25,84.56,80.13,68.58
2017-12-29,100.76,88.19,82.12,70.19
2018-01-02,97.36,85.63,80.56,69.61
2018-01-03,94.4,83.35,79.69,70.4
2018-01-04,94.21,83.53,79.85,69.76
2018-01-05,93.1,82.48,79.64,70.41
2018-01-08,93.97,80.81,77.49,69.93
2018-01-09,94.74,82.32,78.64,70.24
2018-01-10,93.7,80.25,77.02,70.28
2018-01-11,92.24,77.37,75.68,70.11
2018-01-12,92.22,81.35,76.97,69.19
2018-01-16,106.49,86.44,81.31,72.21
2018-01-17,102.63,84.11,79.55,71.91
2018-01-18,103.68,87.13,81.86,69.66
2018-01-19,101.62,86.66,82.46,71.25
2018-01-22,99.68,85.98,82.32,72.3
2018-01-23,98.59,85.03,82.44,72.04
2018-01-24,99.77,87.33,82.92,72.59
2018-01-25,101.78,87.2,83.2,72.88
2018-01-26,98.65,85.28,81.31,72.14
2018-01-29,110.01,90.69,84.09,72.57
2018-01-30,113.48,94.66,86.76,74.66
2018-01-31,108.41,92.56,84.78,72.87
2018-02-01,105.77,90.55,83.42,71.21
2018-02-02,125.51,100.83,90.42,74.67
2018-02-05,177.34,239.21,217.46,107.58
2018-02-06,161.12,126.71,108.81,81.69
2018-02-07,159.03,125.3,107.24,79.74
2018-02-08,180.61,138.96,114.87,83.94
2018-02-09,167.28,124.17,104.45,79.72
2018-02-12,140.8,110.28,94.87,74.55
2018-02-13,136.58,106.81,94.43,74.01
2018-02-14,124.49,99.19,91.4,74.26
2018-02-15,122.76,99.51,89.87,69.96
2018-02-16,121.2,100.81,91.44,72.52
2018-02-20,122.58,100.73,91.62,72.99
2018-02-21,125.73,102.8,92.02,71.54
2018-02-22,116.98,96.81,87.0,70.0
2018-02-23,110.19,92.68,84.15,68.65
2018-02-26,107.68,91.13,83.28,70.06
2018-02-27,119.5,97.52,86.6,70.72
2018-02-28,121.7,98.78,87.49,69.84
2018-03-01,128.14,104.01,90.78,73.56
2018-03-02,114.78,94.65,85.31,70.8
2018-03-05,109.66,91.72,82.96,69.31
2018-03-06,104.61,89.02,81.65,69.3
2018-03-07,99.49,86.63,80.25,68.84
2018-03-08,96.92,85.79,79.58,68.41
2018-03-09,99.71,85.49,78.8,67.21
2018-03-12,104.94,88.95,80.57,68.67
2018-03-13,107.04,90.23,81.85,69.7
2018-03-14,110.29,91.09,83.52,69.92
2018-03-15,109.28,90.73,82.67,70.44
2018-03-16,106.49,89.37,82.61,69.98
2018-03-19,112.92,92.17,84.22,70.49
2018-03-20,107.13,89.95,83.05,71.18
2018-03-21,106.6,88.98,82.04,71.47
2018-03-22,125.12,100.16,89.12,71.13
2018-03-23,129.82,105.11,92.57,72.99
2018-03-26,113.08,94.07,85.14,70.32
2018-03-27,118.61,97.27,86.8,71.93
2018-03-28,114.02,94.22,84.64,70.58
2018-03-29,103.32,87.13,79.5,68.3
2018-04-02,111.67,91.97,82.57,69.32
2018-04-03,102.06,85.37,78.17,67.28
2018-04-04,95.44,81.9,75.8,66.71
2018-04-05,92.21,79.95,74.22,65.05
2018-04-06,98.6,83.61,76.2,65.0
2018-04-09,100.24,83.95,75.16,64.2
2018-04-10,98.21,82.36,74.05,64.08
2018-04-11,100.02,81.95,74.29,64.24
2018-04-12,98.08,78.0,72.51,62.95
2018-04-13,93.94,76.33,70.65,62.29
2018-04-16,93.22,77.37,70.02,61.58
2018-04-17,89.59,74.17,67.69,61.95
2018-04-18,92.41,77.09,69.56,63.24
2018-04-19,95.38,78.15,71.75,62.4
2018-04-20,99.21,80.33,71.82,62.82
2018-04-23,96.87,79.05,71.76,62.18
2018-04-24,100.81,81.13,72.97,63.92
2018-04-25,97.8,81.02,72.83,64.34
2018-04-26,90.71,75.83,69.5,62.62
2018-04-27,92.15,76.9,70.91,62.44
2018-04-30,94.3,78.93,71.75,63.39
2018-05-01,89.97,76.68,70.84,63.14
2018-05-02,93.79,78.85,71.9,62.79
2018-05-03,91.07,78.3,71.24,62.95
2018-05-04,88.12,75.72,69.84,62.47
2018-05-07,90.71,77.56,70.71,62.47
2018-05-08,89.5,76.68,70.02,63.12
2018-05-09,93.89,75.5,69.76,64.07
2018-05-10,93.02,74.87,69.05,63.19
2018-05-11,90.03,74.01,68.66,62.9
2018-05-14,92.62,75.87,68.87,63.47
2018-05-15,99.18,77.58,71.4,65.33
2018-05-16,94.79,77.14,71.51,65.08
2018-05-17,93.48,76.43,70.16,62.07
2018-05-18,94.76,77.87,71.2,62.03
2018-05-21,91.04,75.42,69.45,60.96
2018-05-22,90.47,76.19,69.31,61.57
2018-05-23,89.8,76.58,69.37,61.49
2018-05-24,90.64,75.52,70.5,61.44
2018-05-25,93.78,78.63,72.18,62.26
2018-05-29,108.67,87.22,76.78,63.48
2018-05-30,99.08,81.98,73.47,62.96
2018-05-31,100.63,82.92,73.9,63.74
2018-06-01,93.3,79.35,72.12,62.24
2018-06-04,90.83,75.37,69.82,62.14
2018-06-05,89.84,77.19,70.69,62.19
2018-06-06,88.12,74.01,69.37,62.15
2018-06-07,91.28,75.23,70.22,63.12
2018-06-08,93.49,76.43,71.38,63.57
2018-06-11,94.54,77.16,71.49,63.04
2018-06-12,95.71,78.61,73.04,64.57
2018-06-13,100.01,80.09,73.33,64.81
2018-06-14,98.21,77.77,73.39,63.95
2018-06-15,101.66,82.71,76.17,66.08
2018-06-18,99.87,83.43,76.23,67.0
2018-06-19,104.13,84.99,77.45,66.39
2018-06-20,98.51,80.55,75.75,64.48
2018-06-21,107.45,84.03,78.07,62.17
2018-06-22,102.49,84.73,77.21,63.86
2018-06-25,114.32,89.83,80.3,65.55
2018-06-26,107.52,87.92,79.84,64.73
2018-06-27,112.75,92.68,82.31,65.75
2018-06-28,108.88,89.47,80.83,66.46
2018-06-29,105.97,86.93,78.53,65.6
2018-07-02,104.8,88.98,79.71,65.6
2018-07-03,108.5,90.1,80.72,67.56
2018-07-05,103.22,87.92,79.65,67.87
2018-07-06,95.74,83.28,76.66,65.64
2018-07-09,94.16,81.49,74.52,65.14
2018-07-10,91.96,80.01,74.42,65.41
2018-07-11,104.5,82.33,75.54,66.76
2018-07-12,100.82,79.88,74.6,65.58
2018-07-13,99.81,78.27,73.99,64.97
2018-07-16,100.95,82.53,75.09,65.65
2018-07-17,98.56,81.54,75.45,65.92
2018-07-18,98.08,82.17,75.53,66.66
2018-07-19,100.58,80.76,75.31,61.59
2018-07-20,102.76,82.67,76.29,63.75
2018-07-23,102.04,83.08,76.1,64.17
2018-07-24,98.68,81.86,75.28,63.77
2018-07-25,94.2,79.3,72.91,62.07
2018-07-26,91.66,77.01,71.64,61.49
2018-07-27,97.15,79.33,73.39,61.93
2018-07-30,101.41,82.26,74.21,62.33
2018-07-31,94.13,78.84,72.31,61.28
2018-08-01,95.28,78.24,72.17,61.41
2018-08-02,91.66,77.55,71.32,60.76
2018-08-03,86.6,75.7,70.59,60.9
2018-08-06,84.66,73.96,69.37,60.94
2018-08-07,83.21,73.03,68.57,60.75
2018-08-08,84.42,72.71,68.87,61.49
2018-08-09,88.69,76.06,71.33,62.96
2018-08-10,99.07,81.07,75.53,66.32
2018-08-13,107.78,86.14,79.11,66.8
2018-08-14,100.34,82.28,76.96,66.74
2018-08-15,111.13,86.1,78.78,66.84
2018-08-16,103.49,81.74,76.52,66.16
2018-08-17,101.81,81.42,76.02,66.23
2018-08-20,100.77,80.85,75.12,65.92
2018-08-21,101.56,81.16,75.58,65.01
2018-08-22,95.72,80.21,75.47,64.85
2018-08-23,95.92,81.28,75.3,63.16
2018-08-24,93.95,80.47,75.07,63.08
2018-08-27,93.39,80.17,74.52,61.35
2018-08-28,92.31,80.61,74.72,61.53
2018-08-29,91.1,80.02,74.01,61.6
2018-08-30,95.11,81.42,75.3,62.77
2018-08-31,92.73,80.45,74.96,62.73
2018-09-04,95.23,82.81,75.54,63.21
2018-09-05,97.94,83.86,76.06,64.74
2018-09-06,101.36,86.31,77.35,64.36
2018-09-07,102.38,86.74,78.03,64.22
2018-09-10,100.38,83.87,76.65,64.14
2018-09-11,96.44,80.99,73.69,63.02
2018-09-12,97.24,80.26,73.66,62.76
2018-09-13,91.06,78.92,71.01,61.66
2018-09-14,88.07,77.09,70.59,62.21
2018-09-17,96.34,79.35,72.34,62.83
2018-09-18,92.49,77.78,71.82,62.3
2018-09-19,88.18,76.82,71.2,62.85
2018-09-20,87.31,76.95,71.16,59.88
2018-09-21,90.2,78.3,73.27,60.27
2018-09-24,91.51,79.92,73.42,60.76
2018-09-25,91.07,80.64,73.41,60.77
2018-09-26,91.56,79.8,74.08,61.13
2018-09-27,87.66,77.17,71.45,60.4
2018-09-28,87.31,76.85,71.59,60.07
2018-10-01,86.97,77.09,71.06,60.56
2018-10-02,88.12,77.02,71.25,60.54
2018-10-03,85.8,76.1,70.56,60.47
2018-10-04,99.44,83.07,74.73,61.9
2018-10-05,102.63,85.78,76.46,64.0
2018-10-08,102.74,85.82,75.82,64.02
2018-10-09,103.92,86.88,76.87,64.11
2018-10-10,135.61,103.76,88.62,71.76
2018-10-11,129.3,100.92,86.8,70.1
2018-10-12,124.81,96.19,83.54,66.89
2018-10-15,118.78,94.18,83.09,67.28
2018-10-16,111.78,89.0,79.71,65.03
2018-10-17,109.28,87.06,79.52,66.57
2018-10-18,116.82,94.58,83.49,63.75
2018-10-19,114.95,94.37,83.85,64.32
2018-10-22,112.15,91.61,80.83,63.47
2018-10-23,108.71,88.55,79.5,62.93
2018-10-24,118.58,95.58,84.88,65.63
2018-10-25,113.91,91.41,80.04,63.77
2018-10-26,110.49,89.2,79.19,62.1
2018-10-29,110.39,90.13,78.93,62.52
2018-10-30,106.08,86.71,77.47,61.22
2018-10-31,102.9,85.48,76.12,60.71
2018-11-01,99.57,82.44,74.2,60.41
2018-11-02,102.38,85.24,75.63,61.41
2018-11-05,101.83,83.99,74.72,61.35
2018-11-06,102.48,82.01,73.02,59.35
2018-11-07,95.75,79.01,70.16,58.26
2018-11-08,95.4,78.2,70.46,57.99
2018-11-09,100.55,81.57,72.2,59.22
2018-11-12,107.77,85.04,74.7,61.12
2018-11-13,105.32,83.78,74.68,61.34
2018-11-14,111.42,86.73,75.96,62.13
2018-11-15,107.38,85.42,75.84,63.24
2018-11-16,101.93,81.95,73.72,62.13
2018-11-19,107.13,85.28,76.46,64.19
2018-11-20,107.61,86.47,77.88,66.23
2018-11-21,100.27,82.53,74.98,63.99
2018-11-23,99.29,82.68,74.52,58.78
2018-11-26,92.17,78.2,70.69,55.96
2018-11-27,91.54,77.6,71.03,56.77
2018-11-28,93.55,78.43,71.73,57.13
2018-11-29,93.36,78.87,72.18,57.93
2018-11-30,93.59,77.46,71.32,57.55
2018-12-03,85.87,73.71,68.69,56.71
2018-12-04,96.57,79.79,72.99,59.36
2018-12-06,93.85,78.33,71.29,58.76
2018-12-07,96.49,79.62,72.23,59.74
2018-12-10,91.78,77.96,70.62,58.23
2018-12-11,89.77,76.8,70.01,58.38
2018-12-12,91.41,76.62,70.96,59.28
2018-12-13,93.0,77.13,70.73,59.87
2018-12-14,96.45,79.95,73.01,61.59
2018-12-17,101.55,83.42,75.43,63.39
2018-12-18,103.64,83.66,76.49,64.39
2018-12-19,105.05,86.06,77.87,63.98
2018-12-20,109.65,86.93,77.93,61.17
2018-12-21,106.61,84.24,74.84,57.94
2018-12-24,111.88,86.24,75.27,58.66
2018-12-26,97.32,75.94,68.07,55.75
2018-12-27,95.89,76.25,68.76,57.45
2018-12-28,91.24,73.27,66.13,55.77
2018-12-31,87.11,72.83,65.88,54.9
2019-01-02,81.66,69.7,63.73,54.25
2019-01-03,83.8,71.01,64.75,56.16
2019-01-04,84.44,71.47,65.26,55.64
2019-01-07,82.74,69.13,63.15,53.46
2019-01-08,82.41,68.94,62.62,52.83
2019-01-09,86.62,69.94,63.4,53.73
2019-01-10,86.35,70.19,64.08,54.63
2019-01-11,83.85,71.15,64.18,54.69
2019-01-14,83.01,69.01,63.35,53.85
2019-01-15,81.39,65.67,61.39,52.61
2019-01-16,83.34,69.73,62.22,53.49
2019-01-17,82.79,70.06,62.42,52.44
2019-01-18,82.49,69.95,64.2,51.29
2019-01-22,93.81,75.73,67.94,54.85
2019-01-23,88.45,73.1,64.83,52.69
2019-01-24,84.89,70.65,62.97,51.92
2019-01-25,83.38,69.95,62.85,52.01
2019-01-28,86.44,71.64,63.72,53.04
2019-01-29,86.84,70.82,63.13,52.83
2019-01-30,82.39,70.22,63.02,52.8
2019-01-31,79.24,70.2,61.25,51.95
2019-02-01,80.0,59.03,62.52,53.57
2019-02-04,77.36,72.88,62.17,53.84
2019-02-05,80.62,71.61,63.07,54.54
2019-02-06,84.99,67.73,61.71,54.19
